no;id;unit;time;value;sec.agriculture;sec.energy;sec.industry;sec.construction;sec.services.venta;sec.services.nonventa;school.illit;school.prim;school.med;school.high;school.post.high;popdens;invest;invest_ratio;value_raw
181;5;Baleares (Islas);1963;4.911525261;15.80000019;1.940000057;20.09000015;8.149999619;48.29000092;5.730000019;NA;NA;NA;NA;NA;NA;NA;NA;4.911525261
182;5;Baleares (Islas);1964;5.050699713;NA;NA;NA;NA;NA;NA;48.0786171;294.3813477;14.78824139;5.303598404;3.351999998;NA;14.17903423;2.807340574;5.050699713
183;5;Baleares (Islas);1965;5.184661508;12.51000023;2.140000105;18.79000092;8.880000114;52.09999847;5.579999924;48.01712036;296.678833;16.25817108;5.512087822;3.466468573;NA;19.00250053;3.66513812;5.184661508
184;5;Baleares (Islas);1966;5.466795254;NA;NA;NA;NA;NA;NA;47.94920349;299.2917175;17.90406609;5.751986027;3.58977747;NA;26.25341034;4.80234015;5.466795254
185;5;Baleares (Islas);1967;5.737646387;11.01000023;2.119999886;16.53000069;8.600000381;54.77999878;6.960000038;47.87503815;302.8060913;19.80254745;6.02474308;3.735361814;NA;29.70153046;5.176605258;5.737646387
186;5;Baleares (Islas);1968;6.161453696;NA;NA;NA;NA;NA;NA;47.7947998;304.9363098;23.67002487;6.311358929;3.824725866;NA;30.76169586;4.992603593;6.161453696
187;5;Baleares (Islas);1969;6.581691033;9.989999771;2.039999962;13.72000027;8.779999733;58.20999908;7.269999981;47.70865631;306.7874146;27.84817314;6.625851154;4.112591267;104.1699982;26.75209999;4.0646241;6.581691033
188;5;Baleares (Islas);1970;6.887032433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.44374657;3.839643101;6.887032433
189;5;Baleares (Islas);1971;7.16866627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.74121666;3.311803865;7.16866627
190;5;Baleares (Islas);1972;7.570693739;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.80752182;3.144694878;7.570693739
191;5;Baleares (Islas);1973;7.956297852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.10388756;2.903849;7.956297852
192;5;Baleares (Islas);1974;7.972722079;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.31055832;2.923789151;7.972722079
193;5;Baleares (Islas);1975;7.974149894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.36857033;2.805135422;7.974149894
194;5;Baleares (Islas);1976;8.034846838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.88592339;2.474959858;8.034846838
195;5;Baleares (Islas);1977;8.08054824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.08794212;2.238454816;8.08054824
196;5;Baleares (Islas);1978;8.041987655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.65023994;2.194760885;8.041987655
197;5;Baleares (Islas);1979;8.004855755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.83884811;2.228503381;8.004855755
198;5;Baleares (Islas);1980;8.25978257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.26058388;2.210782635;8.25978257
199;5;Baleares (Islas);1981;8.531133613;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.85261917;1.740990101;8.531133613
200;5;Baleares (Islas);1982;8.722507855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.55852509;1.554429679;8.722507855
201;5;Baleares (Islas);1983;8.925307229;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.62110806;1.302040115;8.925307229
202;5;Baleares (Islas);1984;9.275921165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.13546944;1.092664465;9.275921165
203;5;Baleares (Islas);1985;9.652241868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.32904816;1.173721951;9.652241868
204;5;Baleares (Islas);1986;10.25778349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.51956749;1.610442208;10.25778349
205;5;Baleares (Islas);1987;10.82333584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.27549744;1.965706114;10.82333584
206;5;Baleares (Islas);1988;11.12039452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.11395836;2.258369369;11.12039452
207;5;Baleares (Islas);1989;11.40816892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.88088989;2.180971378;11.40816892
208;5;Baleares (Islas);1990;11.51242467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.36087608;2.029188181;11.51242467
209;5;Baleares (Islas);1991;11.67951996;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.80740738;1.78152933;11.67951996
210;5;Baleares (Islas);1992;11.31962262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.02803993;1.592636128;11.31962262
211;5;Baleares (Islas);1993;10.96972259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.99909782;1.367317879;10.96972259
212;5;Baleares (Islas);1994;11.41959405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.08986282;1.496538559;11.41959405
213;5;Baleares (Islas);1995;11.77377927;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.89691544;1.52006548;11.77377927
214;5;Baleares (Islas);1996;11.92659205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.92659205
215;5;Baleares (Islas);1997;12.35004284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.35004284
216;6;Canarias;1955;1.914381579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.914381579
217;6;Canarias;1956;2.071836723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.071836723
218;6;Canarias;1957;2.226078194;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.226078194
219;6;Canarias;1958;2.220865537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.220865537
220;6;Canarias;1959;2.213439026;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.213439026
221;6;Canarias;1960;2.357683615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.357683615
222;6;Canarias;1961;2.445729791;26.20999908;9.539999962;9.789999962;6.179999828;40.22999954;8.06000042;NA;NA;NA;NA;NA;NA;NA;NA;2.445729791
223;6;Canarias;1962;2.648243254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.648243254
224;6;Canarias;1963;2.844758675;23.90999985;8.420000076;9.850000381;6.809999943;43.99000168;7.019999981;NA;NA;NA;NA;NA;NA;NA;NA;2.844758675
225;6;Canarias;1964;2.951156804;NA;NA;NA;NA;NA;NA;134.9775696;505.9425964;33.26465607;10.27091885;5.275831699;NA;17.02593994;5.769242732;2.951156804
226;6;Canarias;1965;3.054198739;19.43000031;8;10.05000019;8.680000305;46.15000153;7.699999809;132.2466125;512.2236938;36.68221664;10.88719559;5.474986076;NA;20.99896431;6.875441352;3.054198739
227;6;Canarias;1966;3.231790821;NA;NA;NA;NA;NA;NA;129.5636902;518.9625854;40.5098114;11.5876646;5.689157963;NA;26.67289162;8.253285282;3.231790821
228;6;Canarias;1967;3.403384643;16.18000031;6.920000076;9.829999924;10.39999962;47.09000015;9.590000153;126.9279709;527.2375488;44.92322159;12.37979889;5.939834595;NA;30.12032509;8.85010901;3.403384643
229;6;Canarias;1968;3.660311531;NA;NA;NA;NA;NA;NA;124.3387222;532.0431519;53.82880783;13.22864628;6.102113247;NA;32.1504631;8.783531901;3.660311531
230;6;Canarias;1969;3.912882191;13.98999977;6.210000038;9.56000042;11.27999973;48.93000031;10.03999996;121.7951584;536.1601563;63.47622299;14.16686916;6.582810402;148.25;28.75689888;7.349288192;3.912882191
231;6;Canarias;1970;4.224935541;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.96039772;5.671186575;4.224935541
232;6;Canarias;1971;4.493573474;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.4238739;5.212749727;4.493573474
233;6;Canarias;1972;4.78191926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.68212318;5.788914802;4.78191926
234;6;Canarias;1973;5.054912987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.56485367;5.255254391;5.054912987
235;6;Canarias;1974;4.967794933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.00514221;4.630855847;4.967794933
236;6;Canarias;1975;4.881533743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.59934616;4.219851228;4.881533743
237;6;Canarias;1976;4.948443162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.83433533;3.806113298;4.948443162
238;6;Canarias;1977;5.007926289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.29922104;4.053418494;5.007926289
239;6;Canarias;1978;5.040916829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.84486961;3.936757992;5.040916829
240;6;Canarias;1979;5.233504887;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.72413826;3.577743532;5.233504887
241;6;Canarias;1980;5.437089211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.55327988;3.412355243;5.437089211
242;6;Canarias;1981;5.658240538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.64167404;2.941139376;5.658240538
243;6;Canarias;1982;5.687303715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.34113312;2.873265424;5.687303715
244;6;Canarias;1983;5.719865822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.98877525;2.620476724;5.719865822
245;6;Canarias;1984;5.801342352;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.76159;2.716886722;5.801342352
246;6;Canarias;1985;5.885603904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.15856934;3.25515778;5.885603904
247;6;Canarias;1986;6.256783863;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.64971352;3.140545358;6.256783863
248;6;Canarias;1987;6.612681934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.71938133;3.133279589;6.612681934
249;6;Canarias;1988;6.977006552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.31443977;3.484938647;6.977006552
250;6;Canarias;1989;7.337903282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.85937119;3.52408177;7.337903282
251;6;Canarias;1990;7.345044099;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.51122284;3.473256593;7.345044099
252;6;Canarias;1991;7.347186692;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.89621735;3.116324425;7.347186692
253;6;Canarias;1992;7.220079803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.13209724;2.7883483;7.220079803
254;6;Canarias;1993;7.092187964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.62606049;2.485278249;7.092187964
255;6;Canarias;1994;7.410740137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.96684647;2.694312052;7.410740137
256;6;Canarias;1995;7.616395141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.67252159;2.58291767;7.616395141
257;6;Canarias;1996;7.817051922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.817051922
258;6;Canarias;1997;8.060554476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.060554476
259;7;Cantabria;1955;2.559411693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.559411693
260;7;Cantabria;1956;2.693873179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.693873179
261;7;Cantabria;1957;2.820336986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.820336986
262;7;Cantabria;1958;2.879034509;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.879034509
263;7;Cantabria;1959;2.943730293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.943730293
264;7;Cantabria;1960;3.137032259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.137032259
265;7;Cantabria;1961;3.32762068;16.70999908;3.180000067;37.91999817;5.619999886;31.68000031;4.900000095;NA;NA;NA;NA;NA;NA;NA;NA;3.32762068
266;7;Cantabria;1962;3.555341436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.555341436
267;7;Cantabria;1963;3.771422625;18.23999977;2.940000057;36.18000031;5.75;32.59999847;4.289999962;NA;NA;NA;NA;NA;NA;NA;NA;3.771422625
268;7;Cantabria;1964;3.839402906;NA;NA;NA;NA;NA;NA;9.684740067;284.5683594;20.74138069;6.544737816;2.737726688;NA;25.91897583;6.750782991;3.839402906
269;7;Cantabria;1965;3.906098327;16.20999908;2.779999971;36.75;6.289999962;33.24000168;4.739999771;9.566921234;286.3302002;21.55850983;6.801005363;2.787033319;NA;28.16316986;7.210051438;3.906098327
270;7;Cantabria;1966;4.032133484;NA;NA;NA;NA;NA;NA;9.450531006;288.4150085;22.46325874;7.095920563;2.840991974;NA;29.7192421;7.370599761;4.032133484
271;7;Cantabria;1967;4.155955441;14.97000027;2.690000057;35.86999893;6.179999828;34.58000183;5.71999979;9.335551262;291.3353882;23.52452278;7.431251049;2.909783125;NA;28.96760178;6.97014253;4.155955441
272;7;Cantabria;1968;4.375892515;NA;NA;NA;NA;NA;NA;9.221964836;292.683197;26.64043427;7.783541203;2.932449579;NA;29.93792343;6.841558226;4.375892515
273;7;Cantabria;1969;4.610825566;13.47999954;2.880000114;35.93000031;6.039999962;35.31999969;6.340000153;9.109755516;294.0982361;29.71037674;8.170063019;3.103301525;87.38999939;31.72035599;6.879539366;4.610825566
274;7;Cantabria;1970;4.791416668;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.29768181;5.697204751;4.791416668
275;7;Cantabria;1971;4.969651615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.14626312;4.858743629;4.969651615
276;7;Cantabria;1972;5.155384333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.64632797;5.168640445;5.155384333
277;7;Cantabria;1973;5.338760459;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.93579292;4.858017722;5.338760459
278;7;Cantabria;1974;5.50835486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.25174141;4.947346731;5.50835486
279;7;Cantabria;1975;5.675235717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.41833305;4.478815387;5.675235717
280;7;Cantabria;1976;5.796058217;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.32226944;4.023815595;5.796058217
281;7;Cantabria;1977;5.902956473;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.72188377;3.679831263;5.902956473
282;7;Cantabria;1978;5.916595241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.85492325;3.524818312;5.916595241
283;7;Cantabria;1979;5.906455403;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.33496094;3.273530336;5.906455403
284;7;Cantabria;1980;5.899100152;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.47960854;3.302132195;5.899100152
285;7;Cantabria;1981;5.914881515;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.02974892;3.893526668;5.914881515
286;7;Cantabria;1982;5.916880717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.20423317;3.414676438;5.916880717
287;7;Cantabria;1983;5.941659578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.77108955;3.159233427;5.941659578
288;7;Cantabria;1984;6.02884911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.22849274;3.023544362;6.02884911
289;7;Cantabria;1985;6.138317519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.65162659;3.201467915;6.138317519
290;7;Cantabria;1986;6.420451265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.64413643;2.748114689;6.420451265
291;7;Cantabria;1987;6.713224758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.14746284;3.001160183;6.713224758
292;7;Cantabria;1988;7.023421862;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.37456322;2.900945382;7.023421862
293;7;Cantabria;1989;7.333618966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.83785248;3.114131316;7.333618966
294;7;Cantabria;1990;7.450728538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.03008461;2.956769194;7.450728538
295;7;Cantabria;1991;7.596401377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.61009598;2.713139414;7.596401377
296;7;Cantabria;1992;7.46215367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.62926102;2.898527955;7.46215367
297;7;Cantabria;1993;7.327905964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.06521606;3.147586252;7.327905964
298;7;Cantabria;1994;7.550699974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.56839561;2.856476312;7.550699974
299;7;Cantabria;1995;7.777063522;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.59112167;2.904839546;7.777063522
300;7;Cantabria;1996;7.90774082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.90774082
301;7;Cantabria;1997;8.226934987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.226934987
302;8;Castilla Y Leon;1955;1.729148771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.729148771
303;8;Castilla Y Leon;1956;1.838331923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.838331923
304;8;Castilla Y Leon;1957;1.947657812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.947657812
305;8;Castilla Y Leon;1958;1.971365376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.971365376
306;8;Castilla Y Leon;1959;1.995144201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.995144201
307;8;Castilla Y Leon;1960;2.138817402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.138817402
308;8;Castilla Y Leon;1961;2.239502964;32.54999924;9.010000229;16.04999924;6.170000076;29.13999939;7.079999924;NA;NA;NA;NA;NA;NA;NA;NA;2.239502964
309;8;Castilla Y Leon;1962;2.454227381;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.454227381
310;8;Castilla Y Leon;1963;2.672236513;33.22999954;8.170000076;15.75;6.639999866;29.70999908;6.5;NA;NA;NA;NA;NA;NA;NA;NA;2.672236513
311;8;Castilla Y Leon;1964;2.777777778;NA;NA;NA;NA;NA;NA;110.6690979;1800.784668;90.27098846;33.66891479;19.03175926;NA;18.74283218;6.747419586;2.777777778
312;8;Castilla Y Leon;1965;2.882176486;30.52000046;7.849999905;16.36000061;7.369999886;30.61000061;7.28000021;108.5571823;1784.606201;93.01491547;35.05944443;19.05060005;NA;19.85906029;6.890299877;2.882176486
313;8;Castilla Y Leon;1966;2.988074923;NA;NA;NA;NA;NA;NA;106.4813538;1770.786499;96.03627777;36.65673065;19.0829525;NA;19.30957031;6.462210892;2.988074923
314;8;Castilla Y Leon;1967;3.094544311;27.02000046;7.239999771;16.76000023;7.699999809;32.13000107;9.149999619;104.4410248;1762.451782;99.60974121;38.47145081;19.19377327;NA;18.86896896;6.097495161;3.094544311
315;8;Castilla Y Leon;1968;3.302270867;NA;NA;NA;NA;NA;NA;102.4356232;1748.3573;111.6639633;40.383564;18.98243523;NA;19.40282631;5.875601091;3.302270867
316;8;Castilla Y Leon;1969;3.520993906;25.27000046;6.820000172;17.45000076;7.840000153;32.63000107;9.989999771;100.4645844;1734.585693;123.2036896;42.48379898;19.69904137;28.77000046;21.73179626;6.172063016;3.520993906
317;8;Castilla Y Leon;1970;3.670522847;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.3235569;6.0818466;3.670522847
318;8;Castilla Y Leon;1971;3.821836775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.87364769;5.723333825;3.821836775
319;8;Castilla Y Leon;1972;4.081762249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.72543335;5.567554395;4.081762249
320;8;Castilla Y Leon;1973;4.345401523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.28642464;5.819122698;4.345401523
321;8;Castilla Y Leon;1974;4.464724295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.28277588;5.886763469;4.464724295
322;8;Castilla Y Leon;1975;4.581119523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.27814484;5.736184071;4.581119523
323;8;Castilla Y Leon;1976;4.732719363;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.54851913;5.6095697;4.732719363
324;8;Castilla Y Leon;1977;4.88467572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.16910362;5.152666229;4.88467572
325;8;Castilla Y Leon;1978;4.946800914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.4022541;4.932936362;4.946800914
326;8;Castilla Y Leon;1979;4.920379804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.97570038;4.872733677;4.920379804
327;8;Castilla Y Leon;1980;4.893744697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.63893127;5.443465674;4.893744697
328;8;Castilla Y Leon;1981;4.881033833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.16254807;5.564916981;4.881033833
329;8;Castilla Y Leon;1982;4.92309335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.6147747;5.609232396;4.92309335
330;8;Castilla Y Leon;1983;4.970722476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.46177864;5.122349671;4.970722476
331;8;Castilla Y Leon;1984;5.113467772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.63028336;4.425623542;5.113467772
332;8;Castilla Y Leon;1985;5.261996677;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.71014214;4.695963083;5.261996677
333;8;Castilla Y Leon;1986;5.647314879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.70412827;3.489114507;5.647314879
334;8;Castilla Y Leon;1987;6.044630036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.08928871;3.158057416;6.044630036
335;8;Castilla Y Leon;1988;6.354398708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.94057846;3.295446103;6.354398708
336;8;Castilla Y Leon;1989;6.674021743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.78425217;3.413871432;6.674021743
337;8;Castilla Y Leon;1990;6.87032273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.49832153;3.420264587;6.87032273
338;8;Castilla Y Leon;1991;7.063196265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.53342628;3.190259118;7.063196265
339;8;Castilla Y Leon;1992;7.045487178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.07423782;3.416972768;7.045487178
340;8;Castilla Y Leon;1993;7.027635136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.9429493;3.12238027;7.027635136
341;8;Castilla Y Leon;1994;7.074264444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.29888535;3.152113626;7.074264444
342;8;Castilla Y Leon;1995;7.28291934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.38030243;3.072985074;7.28291934
343;8;Castilla Y Leon;1996;7.611396918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.611396918
344;8;Castilla Y Leon;1997;7.888460091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.888460091
345;9;Castilla-La Mancha;1955;1.327763514;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.327763514
346;9;Castilla-La Mancha;1956;1.415095674;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.415095674
347;9;Castilla-La Mancha;1957;1.503570391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.503570391
348;9;Castilla-La Mancha;1958;1.531419642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.531419642
349;9;Castilla-La Mancha;1959;1.559340154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.559340154
350;9;Castilla-La Mancha;1960;1.667523595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.667523595
351;9;Castilla-La Mancha;1961;1.752427904;42.13000107;5.090000153;16.12999916;4.789999962;26.38999939;5.46999979;NA;NA;NA;NA;NA;NA;NA;NA;1.752427904
352;9;Castilla-La Mancha;1962;1.920451317;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.920451317
353;9;Castilla-La Mancha;1963;2.091902401;41.54000092;4.579999924;16.23999977;5.110000134;27.37000084;5.159999847;NA;NA;NA;NA;NA;NA;NA;NA;2.091902401
354;9;Castilla-La Mancha;1964;2.182590645;NA;NA;NA;NA;NA;NA;274.3686523;1067.639038;26.89621925;13.6807375;5.951488018;NA;14.95051193;6.849892795;2.182590645
355;9;Castilla-La Mancha;1965;2.274707139;35.06000137;5.320000172;17.52000046;5.96999979;30.12999916;6;266.1831665;1052.435181;28.61089897;14.65271473;6.071892738;NA;16.50789833;7.25715326;2.274707139
356;9;Castilla-La Mancha;1966;2.37839194;NA;NA;NA;NA;NA;NA;258.1632996;1038.838501;30.52298737;15.75344849;6.203178406;NA;17.88525772;7.519895026;2.37839194
357;9;Castilla-La Mancha;1967;2.482362217;31.57999992;5.349999905;18.20000076;6.269999981;31.10000038;7.5;250.3060913;1028.950562;32.74212265;16.99620819;6.367713451;NA;18.64683533;7.511730238;2.482362217
358;9;Castilla-La Mancha;1968;2.709083154;NA;NA;NA;NA;NA;NA;242.6087036;1017.615601;37.99773788;18.33575058;6.432041168;NA;18.71825981;6.909444542;2.709083154
